ＴＫＣ,会社コード,業種名,公開有無,フリガナ,和文社名,旧会社名,英文社名,郵便番号,住所,電話,ＵＲＬ,営業所等,事業内容,仕入先,販売先,ブランド,取引銀行,設立年月,資本金,lat,lon
11106460,460049,精密機器卸売,未上場,アイティーダブリュジャパン,ＩＴＷジャパン（株）,ブルックスインスツルメント（株）（2013.10）,ＩＴＷ　Ｊａｐａｎ　Ｌｔｄ．,136-0073,東京都江東区北砂１－４－４,03-5633-7100,https://www.brooksinstrument.com/ja-jp/,,サーマル式，面積式およびコリオリ式の精密流量機器ならびにその関連製品の輸入販売，修理・保守サービスおよび現地校正等,,,,,200712,100,35.6817313,139.8227702
11106480,460052,他金融,未上場,エスアンドピーグローバルエスエフジャパン,Ｓ＆ＰグローバルＳＦジャパン（株）,日本スタンダード＆プアーズ（株）（2017.4）,Ｓ＆Ｐ　Ｇｌｏｂａｌ　ＳＦ　Ｊａｐａｎ　Ｉｎｃ．,100-0005,東京都千代田区丸の内１－６－５　丸の内北口ビル２８階,03-4550-8000,https://www.standardandpoors.com/,,信用格付け業務，信用格付けに関わる業務,,,,,201011,170,35.683938,139.7668852
11106490,460053,証券,未上場,ケイケイアールキャピタルマーケッツ,（株）ＫＫＲキャピタル・マーケッツ,,ＫＫＲ　Ｃａｐｉｔａｌ　Ｍａｒｋｅｔｓ　Ｊａｐａｎ　Ｌｔｄ．,100-0005,東京都千代田区丸の内２－１－１　明治安田生命ビル１１階,03-6268-6666,https://www.kkr.com/ja/,,伝統的あるいは非伝統的なキャピタルソリューションを投資家および資金を必要とする企業へ提供,,,,,200709,110,35.6791077,139.7621731
11123950,460055,情報・システム・ソフト,未上場,シンアクティブインクニッポンシシャ,シンアクティブ・インク（日本支社）（登記社名　Ｓｙｎａｃｔｉｖｅ，Ｉｎｃ．）,,Ｓｙｎａｃｔｉｖｅ，　Ｉｎｃ．，　Ｊａｐａｎ　Ｂｒａｎｃｈ,107-6012,東京都港区赤坂１－１２－３２　アーク森ビル１２階,03-4360-8413,http://www.liquid-ui.com/intl_ja/,,ソフトウェアの提供,,,,,201408,－,35.6671134,139.740135
11106500,460063,医薬品卸売,未上場,オーソクリニカルダイアグノスティックス,オーソ・クリニカル・ダイアグノスティックス（株）,オーソ・クリニカル・ジャパン（株）（2015.6）,Ｏｒｔｈｏ－Ｃｌｉｎｉｃａｌ　Ｄｉａｇｎｏｓｔｉｃｓ　Ｋ．Ｋ．,141-0032,東京都品川区大崎１－１１－２　ゲートシティ大崎イーストタワー１６階,0120-036-527,https://www.orthoclinicaldiagnostics.com/,［物流センター］　茨城県稲敷郡阿見町若栗１３５２　［エクスペリエンスセンター］　本社,輸血用検査薬，Ｃ型肝炎検査薬，生化学検査薬，免疫血清検査薬，検査用機器の輸入販売,米オーソ・クリニカル・ダイアグノスティックス社他,,オーソＨＣＶテスト，オーソバイオビューシステム，ビトロスケミストリーシステム,,198103,100,35.6186335,139.7319993
11106510,460067,他サービス,未上場,エナジープールジャパン,エナジープールジャパン（株）,,Ｅｎｅｒｇｙ　Ｐｏｏｌ　Ｊａｐａｎ，　Ｉｎｃ．,105-0012,東京都港区芝大門１－３－４　ラウンドクロス芝大門９階,03-6432-0273,https://www.energy-pool.eu/jp/,,ＩＣＴシステムによるスマートエネルギーのサービス提供，産業用需要家を中心としたエネルギーサービス・プロバイダー,,,,,201506,45,35.6598402,139.7547683
11106520,460071,情報・システム・ソフト,未上場,ワークデイ,ワークデイ（株）,,Ｗｏｒｋｄａｙ　Ｊａｐａｎ　ＫＫ,107-0062,東京都港区南青山３－１１－１３　新青山東急ビル７階,03-4572-1200,https://www.workday.com/ja-jp/,,大企業向けクラウド型財務・人事アプリケーションプロバイダー,,,,,201308,‥,35.6663001,139.7140807
11123960,460074,その他卸売,未上場,エッシェンバッハコウガクジャパン,（株）エッシェンバッハ光学ジャパン,,Ｅｓｃｈｅｎｂａｃｈ　Ｏｐｔｉｋ　ｏｆ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,101-0048,東京都千代田区神田司町２－１５－４,03-3293-8570,http://www.eschenbach-optik.co.jp/,,光学商品（拡大鏡，双眼鏡，眼鏡等）の輸入販売,,,,,199904,20,35.6940931,139.7666381
11106540,460075,情報・システム・ソフト,未上場,ケムウォッチニホンシテン,ケムウォッチ（日本支店）（登記社名　ＵＣＯＲＰ　ＰＴＹ．　ＬＴＤ．）,,Ｃｈｅｍｗａｔｃｈ，　Ｊａｐａｎ　Ｏｆｆｉｃｅ（ＵＣＯＲＰ　ＰＴＹ．　ＬＴＤ．）,850-0035,長崎県長崎市元船町９－１８　長崎ＢｉｚＰＯＲＴ２階,095-872-7847,https://www.chemwatch.net/,,ＧＨＳ　ＳＤＳ作成や化学物質・ＳＤＳ管理のシステム，化学物質法規制データベース，リスク評価ツールの開発・販売，ベンダーＳＤＳ取得・登録・更新サービス等,,,,,201302,－,32.7479921,129.8716134
11106550,460076,情報・システム・ソフト,未上場,ムーディーズエスエフジャパン,ムーディーズＳＦジャパン（株）,,Ｍｏｏｄｙ’ｓ　ＳＦ　Ｊａｐａｎ　Ｋ．Ｋ．,105-6220,東京都港区愛宕２－５－１　愛宕グリーンヒルズＭＯＲＩタワー２０階,03-5408-4200,https://www.moodys.com/,,債券の格付け業務，社債発行者の企業情報提供，債券格付け情報の収集などの関連業務,,,,,201007,10,35.6621409,139.7488929
11106560,460077,情報・システム・ソフト,未上場,ムーディーズアナリティックスジャパン,ムーディーズ・アナリティックス・ジャパン（株）,,Ｍｏｏｄｙ’ｓ　Ａｎａｌｙｔｉｃｓ　Ｊａｐａｎ　Ｋ．Ｋ．,105-6220,東京都港区愛宕２－５－１　愛宕グリーンヒルズＭＯＲＩタワー２０階,03-5408-4100,https://www.moodysanalytics.com/regions/apac-asia-pacific/japan/,,リスク・マネジメントに関するコンピュータソフトウェアの開発・提供・サービス，信用リスクのコンサルティング,,,,,200801,10,35.6621409,139.7488929
10390417,460080,電気機器,未上場,エヌヴェントジャパン,エヌヴェントジャパン（株）,ペンテェアテクニカルソリューションズ（株）（2018.5）,ｎＶｅｎｔ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,222-0033,神奈川県横浜市港北区新横浜２－１５－１０　ＹＳ新横浜ビル３階,045-476-0271,https://www.nvent.com/,,国際規格に準じて開発された最新の電子機器用パッケージングシステムの輸入製造・販売，産業・民生・居住向けヒートマネジメントシステムソリューションの提供,,,,,201511,100,35.5108932,139.6145811
11106570,460082,レジャー・娯楽,未上場,ユーエスジェイ,合同会社ユー・エス・ジェイ,（株）ユー・エス・ジェイ（2018.10）,ＵＳＪ　ＬＬＣ,554-0031,大阪府大阪市此花区桜島２－１－３３,0570-20-0606,https://www.usj.co.jp/,,ユニバーサル・スタジオ・ジャパンの企画・運営，商品販売，飲食販売等,,,,,199412,"5,000",34.6672663,135.4336433
10705523,460083,情報・システム・ソフト,上場,ストリームメディアコーポレーション,（株）ストリームメディアコーポレーション,（株）デジタルアドベンチャー（2019.1）,Ｓｔｒｅａｍ　Ｍｅｄｉａ　Ｃｏｒｐ．,106-6221,東京都港区六本木３－２－１　住友不動産六本木グランドタワー,03-6809-6118,https://www.streammedia.co.jp/,,ライツ＆メディアコミュニケーション６２％，エンターテインメント３８％，他０％,エスエム・エンタテインメント,エイベックス・エンタテインメント,,三菱ＵＦＪ，三井住友信，三井住友,197112,"6,041",35.6645869,139.7377776
10012615,460084,化学,上場,ニッポンペイントホールディングス,日本ペイントホールディングス（株）,日本ペイント（株）（2014.10）,ＮＩＰＰＯＮ　ＰＡＩＮＴ　ＨＯＬＤＩＮＧＳ　ＣＯ．，ＬＴＤ．,531-8511,大阪府大阪市北区大淀北２－１－２,06-6458-1111,https://www.nipponpaint-holdings.com/,［主要子会社］　ＮＰＡＵ，ＮＰＩＵ，ＮＰＴＵ，ＮＰＳＵ，ＮＰＭＣ,自動車用塗料１３％，汎用塗料６１％，工業用塗料８％，ファインケミカル２％，他塗料６％，塗料周辺１０％,長瀬産業，昭永ケミカル,オーウェル，中島商会,,三井住友，三菱ＵＦＪ,189803,"671,432",34.7057167,135.4818645
11106580,460085,専門店,未上場,エルブイエムエッチファッショングループジャパン,ＬＶＭＨファッション・グループ・ジャパン（株）,,ＬＶＭＨ　Ｆａｓｈｉｏｎ　Ｇｒｏｕｐ　Ｊａｐａｎ　Ｋ．Ｋ．,107-0061,東京都港区北青山３－５－２９　ＯＮＥ表参道,－,https://www.lvmh.co.jp/,,バッグ，スカーフ，靴，装身具，酒類等の高級ブランド品の輸出入販売等,,,,,201403,50,35.665836,139.7115627
11106590,460086,専門店,未上場,フェンディジャパン,フェンディ・ジャパン（株）,,ＦＥＮＤＩ　Ｊａｐａｎ　Ｋ．Ｋ．,102-0093,東京都千代田区平河町２－１－１　住友不動産平河町ビル７階,03-3514-6170,https://www.fendi.com/jp/,,バッグ，スカーフ，衣類，装身具の輸出入・販売,,,,,201410,120,35.6815534,139.7415321
11106600,460087,専門店,未上場,ベルルッティジャパン,ベルルッティジャパン（株）,,Ｂｅｒｌｕｔｉ　Ｊａｐａｎ　Ｋ．Ｋ．,102-0092,東京都千代田区隼町３－１６,－,https://www.berluti.com/ja-jp/homepage/,,バッグ，スカーフ，装身具，化粧品等の輸出入・販売,,,,,201410,50,35.681682,139.7420471
11123970,460089,他サービス,未上場,ニホンジュントウ,日本潤東（株）,上海潤東バイオテクジャパン（株）（2018.1）,ＲＵＮＤＯ　ＪＡＰＡＮ　Ｃｏ．，Ｌｔｄ．,651-0084,兵庫県神戸市中央区磯辺通１－１－１８　カサベラ国際プラザビル,078-231-6666,https://rundo.co.jp/,,医療・健康管理事業,,,,,200312,65,34.6904732,135.2001313
11177660,460090,精密機器卸売,未上場,ハーマンウルトラソニックジャパン,ハーマン・ウルトラソニック・ジャパン（株）,,Ｈｅｒｒｍａｎｎ　Ｕｌｔｒａｓｏｎｉｃ　Ｊａｐａｎ　Ｃｏｒｐｏｒａｔｉｏｎ,277-8519,千葉県柏市若柴１７８－４　柏の葉キャンパス１４８街区２ＫＯＩＬ５０６,04-7199-8975,https://www.herrmannultrasonic.co.jp/,,超音波溶着機の販売およびメンテナンス,,,,,201500,‥,35.8948721,139.9505383
11106610,460091,他サービス,未上場,コーリジャパン,（株）コーリジャパン,,Ｃｏｏｏｒｉ　ＪＡＰＡＮ　Ｃｏ．，　ＬＴＤ．,102-0094,東京都千代田区紀尾井町３－２８　ＡＤＭＩＲＡＬ紀尾井町ビル２階,03-6277-8573,https://www.cooori.com/,,人工知能を活用した外国語学習システムの開発・運営,,,,,201503,100,35.6818974,139.7380992
11106620,460094,食料品,未上場,メゾンランドゥメンヌジャポン,（株）Ｍａｉｓｏｎ　Ｌａｎｄｅｍａｉｎｅ　Ｊａｐｏｎ,,Ｍａｉｓｏｎ　Ｌａｎｄｅｍａｉｎｅ　Ｊａｐｏｎ，　Ｋ．Ｋ．,106-0041,東京都港区麻布台３－１－５　麻布台日の樹ビル１階,03-5797-7385,https://www.maisonlandemainejapon.com/,,パンの製造および販売，レストランの経営,,,,,201502,42,35.6608153,139.7383539
11111850,460096,情報・システム・ソフト,未上場,バズフィードジャパン,ＢｕｚｚＦｅｅｄ　Ｊａｐａｎ（株）,,ＢｕｚｚＦｅｅｄ　Ｊａｐａｎ　Ｃｏｒｐ．,102-8282,東京都千代田区紀尾井町１－３　東京ガーデンテラス紀尾井タワー,－,https://www.buzzfeed.com/,,メディア事業，インターネット広告事業等,,,,,201508,90,35.679604,139.7369417
11223970,460097,食料品,未上場,バリーカレボージャパン,Ｂａｒｒｙ　Ｃａｌｌｅｂａｕｔ　Ｊａｐａｎ（株）,,Ｂａｒｒｙ　Ｃａｌｌｅｂａｕｔ　Ｊａｐａｎ　Ｌｔｄ．,141-0032,東京都品川区大崎２－１１－１　大崎ウィズタワー２１階,03-6887-8040,https://www.barry-callebaut.com/ja-JP/,,カカオ豆の調達・加工，チョコレート製品の製造・販売,,,,,200409,835,35.6170055,139.729518
11106630,460098,情報・システム・ソフト,未上場,スキャリティジャパン,スキャリティ・ジャパン（株）,,Ｓｃａｌｉｔｙ　Ｊａｐａｎ　Ｋ．Ｋ．,100-0004,東京都千代田区大手町１－６－１　大手町ビル４階,03-4405-5400,https://www.scality.com/,,ソフトウェアの開発等,,,,,201501,10,35.6864055,139.7648086
11155950,460099,他サービス,未上場,エイアイジージャパンホールディングス,ＡＩＧジャパン・ホールディングス（株）,チャーティス・ファー・イースト・ホールディングス（2012.11）,ＡＩＧ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇｓ　Ｋ．Ｋ．,105-0001,東京都港区虎ノ門４－３－２０　神谷町ＭＴビル,03-5400-4000,http://www.aig.co.jp/group/,［ＡＩＧ総合研究所］　大阪,日本におけるＡＩＧグループの保険持ち株会社として，事業統括，傘下保険会社および子会社の経営管理,,,,,200708,"12,148",35.6634944,139.744526
11106640,460100,投信・投資顧問,未上場,エイアイジーアセットマネジメント,ＡＩＧアセットマネジメント（株）,,ＡＩＧ　Ａｓｓｅｔ　Ｍａｎａｇｅｍｅｎｔ　（Ｊａｐａｎ）　Ｃｏ．　ＫＫ,105-0001,東京都港区虎ノ門４－３－２０　神谷町ＭＴ　ビル,03-5400-4471,https://www-510.aig.co.jp/,,投資管理業（主に債券運用）,,,,,201006,130,35.6634944,139.744526
11202260,460103,その他卸売,未上場,エイブリィデニソンジャパンマテリアルズ,エイブリィ・デニソン・ジャパン・マテリアルズ（株）,,Ａｖｅｒｙ　Ｄｅｎｎｉｓｏｎ　Ｊａｐａｎ　Ｍａｔｅｒｉａｌｓ　Ｋ．Ｋ．,105-0022,東京都港区海岸１－２－２０　汐留ビルディング１３階,03-5776-1771,http://www.averydennison.jp/,,粘着ラベル材料，グラフィックス・反射材料，各種産業および耐久品用途向けラベル製品の販売,,,,,200807,245,35.6568217,139.759378
11106650,460104,その他卸売,未上場,ビーマスジャパン,ビーマス・ジャパン合同会社,,Ｂｅｍｉｓ　Ｊａｐａｎ　Ｇ．Ｋ．,533-0033,大阪府大阪市東淀川区東中島２－８－６　新大阪駅前ビル５０３,06-6990-8038,,,医療機器用包装材料，製薬用包装材料，食品用包装材料の販売,,,,,201208,4,34.7280161,135.5038164
11123990,460105,旅行,未上場,カーニバルジャパン,（株）カーニバル・ジャパン,,Ｃａｒｎｉｖａｌ　Ｊａｐａｎ，　Ｉｎｃ．,104-0061,東京都中央区銀座６－２－１　Ｄａｉｗａ銀座ビル６階,03-3573-3610,https://www.princesscruises.jp/,,プリンセス・クルーズ，キュナード・ライン，シーボーン・クルーズ各社のクルーズ商品販売および発券，クルーズに関するマーケティング等,,,,ＨＳＢＣ，みずほ,201203,44,35.671378,139.760131
11124000,460106,医薬品,未上場,ギリアドサイエンシズ,ギリアド・サイエンシズ（株）,,Ｇｉｌｅａｄ　Ｓｃｉｅｎｃｅｓ　Ｋ．Ｋ．,100-6616,東京都千代田区丸の内１－９－２　グラントウキョウサウスタワー１６階,03-6837-0055,https://www.gilead.co.jp/,,医療用医薬品の製造・販売など,,,,,201211,‥,35.678574,139.7672846
11106660,460107,他サービス,未上場,ハーツアジアパシフィック,ハーツ・アジア・パシフィック（株）,,Ｈｅｒｔｚ　Ａｓｉａ　Ｐａｃｉｆｉｃ　（Ｊａｐａｎ）　Ｌｔｄ．,104-0054,東京都中央区勝どき３－１３－１　ＦＯＲＥＦＲＯＮＴ　ＴＯＷＥＲ　２１０階,03-6204-3051,https://www.hertz.com/,,レンタカー予約業,,,,,198101,10,35.6591788,139.7736375
11124010,460111,その他卸売,未上場,インターナショナルペーパージャパン,（株）インターナショナル・ペーパー・ジャパン,,Ｉｎｔｅｒｎａｔｉｏｎａｌ　Ｐａｐｅｒ　Ｊａｐａｎ　Ｌｔｄ．,105-0003,東京都港区西新橋１－７－２　虎ノ門高木ビル３階,03-6550-9779,https://www.ipaper.com/Japan/,,板紙・パルプ・包装用紙製品の販売,,,,,200807,70,35.6692503,139.7519914
11106670,460112,精密機器卸売,未上場,インテュイティブサージカル,インテュイティブサージカル合同会社,インテュイティブサージカル（株）（2012.12）,Ｉｎｔｕｉｔｉｖｅ　Ｓｕｒｇｉｃａｌ　Ｇ．Ｋ．,107-6032,東京都港区赤坂１－１２－３２　アーク森ビルＷＥＳＴ３２階,03-5575-1341,https://www.intuitivesurgical.com/jp/,［営業所］　大阪（大阪市北区堂島１－６－２０堂島アバンザ），福岡（福岡市博多区博多駅前１－２１－２８いちご博多駅前スクエア）　［トレーニングセンター］　東京（東京都江東区辰巳３－９－２）,医療用ロボットの販売・サポート・保守等,,,ｄａ　Ｖｉｎｃｉ（ダビンチ）,,201005,498,35.6671134,139.740135
11106680,460116,精密機器卸売,未上場,ハックウルトラ,（株）ハック・ウルトラ,,Ｈａｃｈ　Ｕｌｔｒａ　Ｃｏ．，　Ｌｔｄ．,169-0075,東京都新宿区高田馬場１－２９－９　ＴＤビル５階,03-6205-5510,https://jp.hach.com/,,米ハック社製品の販売およびサービスの提供,,,,,200604,207,35.7110729,139.7043404
11266040,460123,その他卸売,未上場,キンバリークラークジャパン,キンバリークラーク・ジャパン合同会社,,Ｋｉｍｂｅｒｌｙ－Ｃｌａｒｋ　Ｊａｐａｎ　Ｇ．Ｋ．,101-0032,東京都千代田区岩本町１－３－９　ハクセイビル４階,0120-778-912,https://www.kimberly-clark.com/en-us/,,使い捨て紙おむつの販売,,,,,201405,100,35.6920154,139.7762514
11106690,460125,他サービス,未上場,ライブネーションジャパン,Ｌｉｖｅ　Ｎａｔｉｏｎ　Ｊａｐａｎ合同会社,,Ｌｉｖｅ　Ｎａｔｉｏｎ　Ｊａｐａｎ　Ｇ．Ｋ．,150-0001,東京都渋谷区神宮前５－５１－６　テラアシオス青山８階,－,https://www.livenation.co.jp/,,海外アーティストの招聘，および興行，国内外アーティストのライヴコンサート等の企画・制作・運営,,,,,201201,91,35.6628602,139.7097505
11106700,460126,情報・システム・ソフト,未上場,サービスナウジャパン,ＳｅｒｖｉｃｅＮｏｗ　Ｊａｐａｎ合同会社,ＳｅｒｖｉｃｅＮｏｗ　Ｊａｐａｎ（株）（2020.4）,ＳｅｒｖｉｃｅＮｏｗ　Ｊａｐａｎ　Ｇ．Ｋ．,107-6035,東京都港区赤坂１－１２－３２　アーク森ビル１５階／３２階／３５階,03-4572-9200,https://www.servicenow.co.jp/,,企業向けサービス管理ソフトウェア,,,,,201309,10,35.6671134,139.740135
11249340,460127,情報・システム・ソフト,未上場,ソーラーウインズジャパン,ＳｏｌａｒＷｉｎｄｓ　Ｊａｐａｎ（株）,,ＳｏｌａｒＷｉｎｄｓ　Ｊａｐａｎ　Ｋ．Ｋ．,104-0031,東京都中央区京橋２－２－１　京橋エドグラン２６階,050-6861-3304,https://www.solarwinds.com/ja/,,システム管理ソフトウェアの開発,,,,,201500,‥,35.6773686,139.7694908
11106710,460128,情報・システム・ソフト,未上場,スプランクサービシズジャパン,Ｓｐｌｕｎｋ　Ｓｅｒｖｉｃｅｓ　Ｊａｐａｎ合同会社,,Ｓｐｌｕｎｋ　Ｓｅｒｖｉｃｅｓ　Ｊａｐａｎ　Ｇ．Ｋ．,100-0004,東京都千代田区大手町１－１－１　大手町パークビルディング８階,03-6206-3780,https://www.splunk.com/ja_jp/,,基幹業務システム，開発環境・プラットフォーム，ソフトウェア他,,,,,201202,‥,35.6866068,139.7628234
11124040,460132,化学,未上場,ケマーズ,ケマーズ（株）,,Ｃｈｅｍｏｕｒｓ　Ｋ．Ｋ．,105-0001,東京都港区虎ノ門４－１－１７　神谷町プライムプレイス７階,050-3823-0500,https://www.chemours.com/ja,,フッ素製品，酸化チタン顔料，特殊化学品の輸出入，加工，製造及び販売,,,テフロン，オプテオン，クライトックス，バイトン，タイピュア，バゾ,,201404,450,35.6650759,139.7440868
11177670,460133,他サービス,未上場,ウエスタンユニオンジャパン,ウエスタンユニオンジャパン（株）,,Ｗｅｓｔｅｒｎ　Ｕｎｉｏｎ　Ｊａｐａｎ　Ｋ．Ｋ．,105-0001,東京都港区虎ノ門５－１－５　メトロシティ神谷町７階,03-4589-2800,https://www.westernunion.com/,,金融および通信事業，国際送金サービス,,,,,201511,‥,35.66367109999999,139.7453244
11202490,460135,他小売,未上場,トゥミジャパン,トゥミジャパン合同会社,（株）トゥミジャパン（2019.12）,Ｔｕｍｉ　Ｊａｐａｎ　Ｇ．Ｋ．,150-0011,東京都渋谷区東３－１６－３　エフ・ニッセイ恵比寿ビル５階,03-6418-1768,https://www.tumi.co.jp/,,トラベルバッグ，ビジネスバッグ，カジュアルバッグ，ウォレット，アクセサリー等の販売,,,,,200306,80,35.6495783,139.7102049
11124050,460137,精密機器,未上場,ザイレムジャパン,ザイレムジャパン（株）,ワイエスアイ・ナノテック（株）（2021.6）,Ｘｙｌｅｍ　Ｊａｐａｎ　Ｋ．Ｋ．,210-0023,神奈川県川崎市川崎区小川町１４－１９　浜屋八秀ビル３階,044-222-0009,https://www.xylem-analytics.jp/,,コンピューター通信関連機器の製造・販売，海洋電子機器の開発，製造および販売,,,,,198607,35,35.5277896,139.699015
11202760,460141,コンサルティング,未上場,ピーダブリュシーゼイリシ,ＰｗＣ税理士法人,,ＰｗＣ　Ｔａｘ　Ｊａｐａｎ,100-0004,東京都千代田区大手町１－２－１　Ｏｔｅｍａｃｈｉ　Ｏｎｅタワー,03-6257-0600,https://www.pwc.com/jp/ja/services/tax.html,,Ｍ＆Ａ税務コンサルティング，企業組織再編・事業再生，国際税務，国内税務，個人所得税に関わる税務サービス等を提供,,,,,199807,‥,35.6877119,139.7628032
11106730,460143,医薬品卸売,未上場,バイオマリンファーマシューティカルジャパン,ＢｉｏＭａｒｉｎ　Ｐｈａｒｍａｃｅｕｔｉｃａｌ　Ｊａｐａｎ（株）,,ＢｉｏＭａｒｉｎ　Ｐｈａｒｍａｃｅｕｔｉｃａｌ　Ｊａｐａｎ　Ｋ．Ｋ．,151-0053,東京都渋谷区代々木２－１１－１７　ラウンドクロス新宿４階,03-4578-0638,https://www.bmrn.co.jp/,,バイオ医薬品の輸入販売,,,,,201208,15,35.6875751,139.69724
10976280,460145,化学,未上場,ネオエーエルエー,ｎｅｏ　ＡＬＡ（株）,コスモＡＬＡ（株）（2017.3）,ｎｅｏ　ＡＬＡ　Ｃｏ．，　Ｌｔｄ．,102-0083,東京都千代田区麹町６－２－６　ＰＭＯ麹町２階,－,https://neo-ala.com/,,植物生長剤，肥料，医薬品，化粧品等の製造・販売・開発,,,,,200412,10,35.6853449,139.732988
11124070,460146,投信・投資顧問,未上場,マニュライフインベストメントマネジメント,マニュライフ・インベストメント・マネジメント（株）,マニュライフ・アセット・マネジメント（株）（2020.4）,Ｍａｎｕｌｉｆｅ　Ｉｎｖｅｓｔｍｅｎｔ　Ｍａｎａｇｅｍｅｎｔ　（Ｊａｐａｎ）　Ｌｔｄ．,100-0005,東京都千代田区丸の内１－８－１　丸の内トラストタワーＮ館１５階,03-6267-1955,https://www.manulifeam.com/jp/,,第二種金融商品取引業，投資運用業，投資助言・代理業,,,,,200404,141,35.6832253,139.7697606
11106740,460147,投信・投資顧問,未上場,マッコーリーアセットマネジメント,マッコーリーアセットマネジメント（株）,,Ｍａｃｑｕａｒｉｅ　Ａｓｓｅｔ　Ｍａｎａｇｅｍｅｎｔ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ,102-0094,東京都千代田区紀尾井町４－１　ニューオータニガーデンコート２０階,03-3512-6470,https://www.macquarie.com/,,銀行業務，資金調達，Ｍ＆Ａアドバイザリー，投資業務，資産運用等の各種金融サービス,,,,,201310,275,35.6794644,139.735674
11106750,460149,投信・投資顧問,未上場,コムジェストアセットマネジメント,コムジェスト・アセットマネジメント（株）,日本コムジェスト（株）（2016.8）,Ｃｏｍｇｅｓｔ　Ａｓｓｅｔ　Ｍａｎａｇｅｍｅｎｔ　Ｊａｐａｎ　Ｌｔｄ．,100-0005,東京都千代田区丸の内１－８－２　鉄鋼ビルディング９階,03-4588-3640,https://www.comgest.co.jp/,,投資運用業，第二種金融商品取引業，投資助言・代理業,,,,,200703,300,35.6831305,139.7702398
11106760,460151,コンサルティング,未上場,タワーズワトソンインベストメントサービス,タワーズワトソン・インベストメント・サービス（株）,,ＴＯＷＥＲＳ　ＷＡＴＳＯＮ　ＩＮＶＥＳＴＭＥＮＴ　ＳＥＲＶＩＣＥＳ　Ｋ．Ｋ．,100-0011,東京都千代田区内幸町２－１－６　日比谷パークフロント１３階,03-6833-4600,https://www.wtwco.com/ja-JP/,,資産運用サービス,,,,,201403,100,35.6708752,139.7536284
10855600,460152,投信・投資顧問,未上場,ケイジェイアールマネジメント,（株）ＫＪＲマネジメント,三菱商事・ユービーエス・リアルティ（株）（2022.4）,ＫＪＲ　Ｍａｎａｇｅｍｅｎｔ　Ｉｎｃ．,100-6420,東京都千代田区丸の内２－７－３　東京ビルディング,03-5293-7000,https://www.kjrm.co.jp/,［関西支社］　大阪市北区梅田２－２－２２ハービスＥＮＴオフィスタワー２５階,不動産投資法人の運用,,,,,200011,500,35.6784953,139.7649771
10119402,460154,電気機器,未上場,シンワセイサクショ,（株）新和製作所,,ＳＨＩＮＷＡ－ＰＲＯＤＵＣＴＳ　ＣＯ．，　ＬＴＤ．,350-0445,埼玉県入間郡毛呂山町葛貫４３３－１１,049-295-1565,http://www.shinwa-products.com/,,空調機器およびクリーンルーム機器，冷暖房機器などの設計製作,,,,,198104,22,35.9280508,139.3225943
11124080,460156,海運,未上場,エムエスシークルーズジャパン,（株）ＭＳＣクルーズジャパン,,ＭＳＣ　Ｃｒｕｉｓｅｓ　Ｊａｐａｎ　Ｌｔｄ,106-0032,東京都港区六本木３－３－２７　スハラ六本木１階,03-5405-9211,https://www.msccruises.jp/,,クルーズ船の運航,,,,,200809,10,35.663019,139.7369858
11124090,460157,損害保険,未上場,ユーケーピーアンドアイクラブニホンシテン,ＵＫ　Ｐ＆Ｉ　クラブ（日本支店）,,Ｔｈｅ　Ｕｎｉｔｅｄ　Ｋｉｎｇｄｏｍ　Ｍｕｔｕａｌ　Ｓｔｅａｍ　Ｓｈｉｐ　Ａｓｓｕｒａｎｃｅ　Ａｓｓｏｃｉａｔｉｏｎ　Ｌｔｄ．，　Ｊａｐａｎ　Ｂｒａｎｃｈ,105-0023,東京都港区芝浦１－１－１　浜松町ビル３階,03-5442-6110,https://www.ukpandi.com/,,船主の船舶運航に伴って生じる第三者賠償責任相互保険。海上保険業務に関する環境問題関連のセミナー開催，損害防止のための出版物発行等,,,,,200701,－,35.6516383,139.757975
11106770,460158,損害保険,未上場,スイスリーインターナショナルエスイーニホンシテン,スイス・リー・インターナショナル・エスイー（日本支店）,,Ｓｗｉｓｓ　Ｒｅ　Ｉｎｔｅｒｎａｔｉｏｎａｌ　ＳＥ，　Ｊａｐａｎ　Ｂｒａｎｃｈ,100-0005,東京都千代田区丸の内３－２－３　丸の内二重橋ビル２２階,03-5218-2160,https://www.swissre.com/japan/,,火災や地震などによる，企業財産の損害や利益喪失・費用を補償する保険商品，賠償責任保険,,,,,201104,924,35.6777775,139.7615096
11106780,460159,投信・投資顧問,未上場,アッシュモアジャパン,アッシュモアジャパン（株）,,Ａｓｈｍｏｒｅ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,100-6511,東京都千代田区丸の内１－５－１　新丸の内ビルディング１１階,03-6860-3777,https://www.ashmoregroup.com/,,新興諸国の債券・株式・スペシャルシチュエーション（ディストレスト資産など）を中心とした投資事業,,,,,199900,100,35.6826212,139.7642436
