会社コード,業種名,和文社名,住所,lat,lon,エリア
100305,精密機器,日本ベクトン・ディッキンソン（株）,東京都港区赤坂４－１５－１　赤坂ガーデンシティ,35.6742711,139.7314575,-
100307,他サービス,（株）エデンレッドジャパン,東京都千代田区神田錦町１－２１－１　ヒューリック神田橋ビル１０階,35.6907317,139.7641913,-
100312,投信・投資顧問,フィデリティ投信（株）,東京都港区六本木７－７－７　ＴＲＩ－ＳＥＶＥＮ　ＲＯＰＰＯＮＧＩ,35.6649716,139.7291616,虎ノ門・六本木
100327,貨物運送,シーバロジスティクスジャパン（株）,東京都江東区辰巳３－８－５,35.6425448,139.8116191,-
100328,海運,ワンハイラインズ（株）,東京都千代田区内幸町２－２－２　富国生命ビル３階,35.6705752,139.7553851,-
100335,投信・投資顧問,キャピタル・インターナショナル（株）,東京都千代田区丸の内２－１－１　明治安田生命ビル１４階,35.6791077,139.7621731,大丸有
100341,投信・投資顧問,モルガン・スタンレー・インベストメント・マネジメント（株）,東京都千代田区大手町１－９－７　大手町フィナンシャルシティサウスタワー,35.687589,139.765773,大丸有
100345,投信・投資顧問,ＨＳＢＣアセットマネジメント（株）,東京都中央区日本橋３－１１－１　ＨＳＢＣビルディング,35.6790846,139.7737521,日八京
100366,その他卸売,ペリカン日本（株）,東京都台東区上野１－１－１２　プライム末広町ビル５階,35.7051645,139.771468,-
100403,投信・投資顧問,アクサ・インベストメント・マネージャーズ（株）,東京都港区白金１－１７－３　ＮＢＦプラチナタワー１４階,35.6446802,139.734467,-
100409,総合卸売,日欧商事（株）,東京都港区芝３－２－１８　ＮＢＦ芝公園ビル４階,35.6537119,139.7461627,-
100420,化学,ダイセル・オルネクス（株）,東京都中央区日本橋３－６－２　日本橋フロントビル４階,35.6796306,139.7725163,日八京
100421,繊維・衣服卸売,（株）リバティジャパン,東京都渋谷区恵比寿南１－９－６　恵比寿パークプラザ２階,35.6455707,139.7088884,-
100423,機械卸売,第一スルザー（株）,東京都千代田区神田駿河台４－４－１　ＰＭＯ御茶ノ水６階,35.6980864,139.7663461,-
100430,投信・投資顧問,ブラックロック・ジャパン（株）,東京都千代田区丸の内１－８－３　丸の内トラストタワー本館,35.6823799,139.7694411,大丸有
100505,化学卸売,（株）ピエールファーブルジャポン,東京都港区赤坂２－１７－７　赤坂溜池タワー２階,35.6711385,139.7392574,-
100506,生命保険,プルデンシャル生命保険（株）,東京都千代田区永田町２－１３－１０　プルデンシャルタワー,35.6759214,139.7385782,-
100508,情報・システム・ソフト,リフィニティブ・ジャパン（株）,東京都港区赤坂５－３－１　赤坂Ｂｉｚタワー３０階,35.673175,139.7363593,-
100512,精密機器卸売,ザルトリウス・ジャパン（株）,東京都品川区北品川１－８－１１　Ｄａｉｗａ品川Ｎｏｒｔｈビル４階,35.6237891,139.7416917,-
100559,輸送用機器卸売,シーメンスヘルスケア（株）,東京都品川区大崎１－１１－１　ゲートシティ大崎ウエストタワー,35.6193971,139.7308079,-
100623,通信・放送,ＢＴジャパン（株）,東京都港区赤坂１－１２－３２　アーク森ビル２４階,35.6671134,139.740135,虎ノ門・六本木
100638,旅行,香港中旅日本中国旅行社（株）,東京都中央区入船２－４－３　マスダビル５階,35.6716589,139.7769297,-
100659,建設,フルーア・ダニエル・ジャパン（株）,東京都港区元赤坂１－７－１０－３０２,35.6780661,139.7326117,-
100679,食料品卸売,ＣＯＦＣＯジャパン（株）,東京都中央区日本橋茅場町２－７－６　晴花ビル８階,35.679358,139.7794854,-
100681,海運,ＨＭＭジャパン（株）,東京都品川区東品川２－３－１２　シーフォートスクエアセンタービルディング１４階,35.6239294,139.7506864,-
100683,広告,オグルヴィ・パブリック・リレーションズ・ワールドワイド・ジャパン（株）,東京都渋谷区恵比寿４－２０－３　恵比寿ガーデンプレイス・タワー２５階,35.6422106,139.7134456,-
100730,鉄鋼・金属卸売,日本五金鉱産（株）,東京都江東区深川２－７－１５,35.6747124,139.7971445,-
100768,投信・投資顧問,ＰＧＩＭジャパン（株）,東京都千代田区永田町２－１３－１０　プルデンシャルタワー,35.6759214,139.7385782,-
100779,食料品卸売,眞露（株）,東京都港区六本木４－４－８　眞露六本木ビル,35.6649137,139.7318799,虎ノ門・六本木
100811,情報・システム・ソフト,シーメンスＥＤＡジャパン（株）,東京都品川区北品川４－７－３５　御殿山トラストタワー,35.6221705,139.7370109,-
100819,損害保険,ジェイアイ傷害火災保険（株）,東京都中央区晴海１－８－１０　晴海アイランドトリトンスクエアオフィスタワーＸ１６階,35.6573718,139.7827814,-
100821,食料品卸売,ハーシージャパン（株）,東京都千代田区麹町６－６　東急四谷ビル５階,35.6861525,139.7302183,-
100823,通信・放送,オレンジ・ジャパン（株）,東京都港区虎ノ門４－３－１　城山トラストタワー３４階,35.6646397,139.7430889,虎ノ門・六本木
100861,自動車販売,ビー・エム・ダブリュー東京（株）,東京都江東区青海２－２－１５,35.6221154,139.7773788,-
100881,専門店,ベネトンジャパン（株）,東京都港区赤坂８－５－６　ＩＰＩＡＳ青山１０３,35.6719886,139.7273051,-
101022,電気機器卸売,ワゴジャパン（株）,東京都江東区亀戸１－５－７　錦糸町プライムタワー,35.6952738,139.8202639,-
101027,他製造業,メルセン・エフエムエー（株）,東京都新宿区西新宿２－７－１　小田急第一生命ビル１４階,35.6915156,139.6913635,-
101029,情報・システム・ソフト,ドイツテレコムＧＢＳジャパン（株）,東京都千代田区神田錦町３－２３　錦町ＭＫビル３階,35.6911646,139.7618736,-
101035,建設,ジョンソンコントロールズ（株）,東京都渋谷区笹塚１－５０－１,35.6746224,139.671363,-
101041,精密機器卸売,（株）ニコン・エシロール,東京都墨田区両国２－１０－８　住友不動産両国ビル,35.6938735,139.7917698,-
101061,映像・音楽,（株）日本国際映画著作権協会,東京都千代田区麹町２－２－３１　麹町サンライズビル１０階,35.6844391,139.741356,-
101078,繊維・衣服卸売,ヒューゴボスジャパン（株）,東京都港区南青山５－２－１,35.6640979,139.7138142,-
101083,貨物運送,ブリンクスジャパン（株）,東京都港区新橋５－１３－１　新橋菊栄ビル２階,35.6630945,139.757082,-
101085,繊維・衣服卸売,ジョルジオアルマーニジャパン（株）,東京都中央区銀座５－５－４　アルマーニ／銀座タワー,35.67168,139.7639703,-
101093,その他卸売,（株）ジョージジェンセンジャパン,東京都中央区日本橋室町２－４－３　日本橋室町野村ビル２階,35.6873292,139.7739142,日八京
101112,電気機器卸売,ロックウェルオートメーションジャパン（株）,東京都中央区新川１－３－１７　新川三幸ビル,35.6781125,139.780904,-
101125,損害保険,Ｃｈｕｂｂ損害保険（株）,東京都品川区北品川６－７－２９　ガーデンシティ品川御殿山,35.6239862,139.7333701,-
101127,投信・投資顧問,インベスコ・アセット・マネジメント（株）,東京都港区六本木６－１０－１　六本木ヒルズ森タワー１４階私書箱１１５号,35.6607345,139.7292066,虎ノ門・六本木
101140,損害保険,アリアンツ火災海上保険（株）,東京都港区元赤坂１－６－６　安全ビル,35.6782343,139.7333495,-
102030,輸送用機器卸売,ピレリジャパン（株）,東京都港区芝３－５－５　ＮＭＦ芝公園ビル７階,35.6523134,139.7491169,-
103003,化学,メキシケムジャパン（株）,東京都品川区東品川２－２－２０　天王洲オーシャンスクエア１４階,35.6221232,139.7501399,-
103011,精密機器卸売,エーエスエム・アッセンブリー・テクノロジー（株）,東京都立川市錦町１－７－１８　立川エフビル５階,35.6952318,139.418348,-
103014,電気機器卸売,エリクソン・ジャパン（株）,東京都港区東新橋２－３－１７　ＭＯＭＥＮＴＯ　ＳＨＩＯＤＯＭＥ,35.6621933,139.7581002,-
103015,情報・システム・ソフト,エレクトロニック・アーツ（株）,東京都港区虎ノ門４－３－１　城山トラストタワー東京赤坂法律事務所内,35.6646397,139.7430889,虎ノ門・六本木
103019,食料品,ダノンジャパン（株）,東京都目黒区上目黒２－１－１　中目黒ＧＴタワー１３階,35.6436278,139.6989839,-
103029,石油・燃料卸売,Ｏｒａｎｏ　Ｊａｐａｎ（株）,東京都港区虎ノ門１－１６－４　アーバン虎ノ門ビル５階,35.6684419,139.7489944,虎ノ門・六本木
103037,医薬品,デンツプライシロナ（株）,東京都港区麻布台１－８－１０　麻布偕成ビル,35.6599213,139.7417564,虎ノ門・六本木
103047,その他卸売,ワーナーブラザースジャパン合同会社,東京都港区西新橋１－２－９　日比谷セントラルビル,35.6696292,139.7545467,虎ノ門・六本木
103068,電気機器,シスコシステムズ合同会社,東京都港区赤坂９－７－１　ミッドタウン・タワー,35.6662315,139.7313051,虎ノ門・六本木
103082,リース,メルセデス・ベンツ・ファイナンス（株）,東京都品川区東品川４－１２－４　品川シーサイドパークタワー,35.6102679,139.748099,-
103125,電気機器卸売,（株）ジェムスタージャパン,東京都豊島区西池袋２－２９－１８　ジェムスターハウス,35.7273943,139.7083498,-
103134,総合卸売,ＷＫＫジャパン（株）,東京都港区芝公園１－７－１５　池田ビル６階,35.6571753,139.7521263,-
103137,電気機器,デル・テクノロジーズ（株）,東京都千代田区大手町１－２－１　ＯｔｅｍａｃｈｉＯｎｅタワー１７階,35.6879122,139.7631803,大丸有
103143,他サービス,ウォルト・ディズニー・ジャパン（株）,東京都港区虎ノ門１－２３－１　虎ノ門ヒルズ森タワー,35.6668216,139.7494178,虎ノ門・六本木
