ＴＫＣ,会社コード,業種名,公開有無,フリガナ,和文社名,旧会社名,英文社名,郵便番号,住所,電話,ＵＲＬ,営業所等,事業内容,仕入先,販売先,ブランド,取引銀行,設立年月,資本金,lat,lon
10992670,222251,貨物運送,未上場,レシャコジャパン,レシャコジャパン（株）,,Ｌｅｓｃｈａｃｏ　Ｊａｐａｎ　Ｋ．Ｋ．,105-0011,東京都港区芝公園１－３－１２　クローバー芝公園ビル６階,03-6452-9725,https://www.leschaco.com/en/start.html,,貨物輸送業,,,,,199507,50,35.6593495,139.7519914
10992680,222253,電気機器卸売,未上場,ローデシュワルツジャパン,ローデ・シュワルツ・ジャパン（株）,,Ｒｏｈｄｅ　＆　Ｓｃｈｗａｒｚ　Ｊａｐａｎ　Ｋ．Ｋ．,160-0023,東京都新宿区西新宿７－２０－１　住友不動産西新宿ビル２７階,03-5925-1288,https://www.rohde-schwarz.co.jp/,［オフィス］　大阪府吹田市江坂町１－２３－２０ＴＥＫ第２ビル８階ＴＥＬ０６－６３１０－９６５１　［サービスセンター］　さいたま市浦和区針ヶ谷４－２－１１さくら浦和ビル４階ＴＥＬ０４８－８２９－８０６１　（サービス受付）ＴＥＬ０１２０－１３８－０６５,計測機器・試験装置およびそれらに関わるシステムの開発・輸出入・販売・技術サポート・保守サービス,独ローデ・シュワルツ,,Ｒｏｈｄｅ　＆　Ｓｃｈｗａｒｚ,,200304,330,35.6942902,139.6958439
10937140,222256,生命保険,未上場,ペイペイホケンサービス,ＰａｙＰａｙ保険サービス（株）,ワイズ・インシュアランス（株）（2021.4）,ＰａｙＰａｙ　Ｉｎｓｕｒａｎｃｅ　Ｓｅｒｖｉｃｅ　Ｃｏｒｐ．,102-8224,東京都千代田区紀尾井町１－３　紀尾井タワー,－,https://www.paypay-insurance.co.jp/,,生命保険，損害保険代理業,,,,,200311,30,35.6794453,139.737261
10992690,222259,情報・システム・ソフト,未上場,アイエーアールシステムズ,アイエーアール・システムズ（株）,,ＩＡＲ　Ｓｙｓｔｅｍｓ　Ｋ．Ｋ．,101-0041,東京都千代田区神田須田町１－２１－５　Ｃ－５ビル５階,03-5298-4800,https://www.iar.com/jp/,,マイコン応用製品の開発環境を中心とした自社ブランドのソフトウェア・ハードウェアの企画・開発・製造・販売,,,,,200101,10,35.6967355,139.7691715
10992720,222266,航空,未上場,ケーエルエムオランダコウクウガイシャニホンシテン,ＫＬＭオランダ航空会社（日本支店）（登記社名　ケイ・エル・エム・ローヤルダツチエアーラインズ）,,ＫＬＭ　Ｒｏｙａｌ　Ｄｕｔｃｈ　Ａｉｒｌｉｎｅｓ，　Ｊａｐａｎ　Ｏｆｆｉｃｅ,107-0052,東京都港区赤坂２－１４－３２　赤坂２・１４プラザビル６階,03-5767-4149,https://www.klm.com/,,航空旅客貨物事業,,,,,195409,－,35.6725321,139.7374606
10992730,222267,金属製品,未上場,ジェオブルッグジャパン,ジェオブルッグジャパン（株）,,Ｇｅｏｂｒｕｇｇ　Ｊａｐａｎ　Ｋ．Ｋ．,277-0803,千葉県柏市小青田２８－４,04-7140-9911,https://www.geobrugg.com/,,落石防御・斜面安定化・雪崩防止他特種ネットおよびワイヤーロープの設計・製造・販売,,,,,199907,40,35.9085729,139.9540635
10997990,222268,機械卸売,未上場,イテマウィービングジャパン,イテマウィービングジャパン（株）,スルテックスジャパン（株）（2008.2）,Ｉｔｅｍａ　Ｗｅａｖｉｎｇ　（Ｊａｐａｎ）　Ｌｔｄ．,567-0051,大阪府茨木市宿久庄４－１５－２０,072-643-2021,http://www.itemagroup.com/,,織機および関連繊維機械の販売,,,,三菱ＵＦＪ，三井住友,197109,200,34.8437318,135.530749
10992740,222269,食料品卸売,未上場,ダニスコジャパン,ダニスコジャパン（株）,,Ｄａｎｉｓｃｏ　Ｊａｐａｎ　Ｌｔｄ．,100-6111,東京都千代田区永田町２－１１－１　山王パークタワー１０階,03-6550-9605,https://www.iff.com/,,乳化剤，安定剤，乳化安定剤，機能性甘味料，食物繊維，乳酸菌，フードプロテクション，酸化防止剤，食品向けおよび産業向け酵素などの販売,,,,,198308,498,35.6731479,139.7406938
10999310,222272,その他卸売,未上場,ブリオジャパン,ブリオジャパン（株）,,ＢＲＩＯ　Ｊａｐａｎ　Ｋ．Ｋ．,150-0011,東京都渋谷区東３－１２－１３　ベリータ８階,03-5766-5032,https://www.briojapan.com/,,木製玩具・知育玩具・パズル・ゲーム・ベビー用玩具の輸入販売,,,,,200211,10,35.6501372,139.7103393
10999320,222280,医薬品卸売,未上場,ロシュファーマジャパン,ロシュ　ファーマ（ジャパン）,,Ｒｏｃｈｅ　Ｐｈａｒｍａ，　Ｊａｐａｎ,108-0075,東京都港区港南１－２－７０　品川シーズンテラス１５階,03-6634-1113,https://www.roche.com/,,医薬品の販売,,,,,200211,－,35.6324899,139.743003
10992790,222289,電気機器卸売,未上場,エーオープンジャパン,エーオープンジャパン（株）,,ＡＯｐｅｎ　Ｊａｐａｎ　Ｉｎｃ．,101-0021,東京都千代田区外神田２－４－４　第１電波ビル３階,03-5298-1668,https://aopen.jp/,,ＰＣ関連周辺機器の企画・製造・卸・販売・アフター全般,,,,,200010,10,35.6996498,139.7688077
10992800,222290,コンサルティング,未上場,エーオングループジャパン,エーオングループジャパン（株）,エーオンベンフィールドジャパン（株）（2020.6）,Ａｏｎ　Ｇｒｏｕｐ　Ｊａｐａｎ　Ｌｔｄ．,100-0014,東京都千代田区永田町２－１０－３　東急キャピトルタワー１１階,03-4589-4200,https://www.aon.com/japan/,,保険・再保険の仲立業，リスクマネジメントコンサルティングサービス,,,,,200112,10,35.6739689,139.7407736
10992820,222292,電気機器卸売,未上場,エムエスアイコンピュータージャパン,エムエスアイコンピュータージャパン（株）,,ＭＳＩ　Ｃｏｍｐｕｔｅｒ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,110-0015,東京都台東区秋葉原１－８,03-6262-9900,https://jp.msi.com/,,通信機器，家電製品，コンピュータハードウェア，ソフトウェア，周辺機器・部品等の販売・輸出入,,,,,199901,20,35.702074,139.7753143
10776003,222294,旅行,未上場,ニホンリョコウグローバルビジネストラベル,（株）日本旅行・グローバルビジネストラベル,（株）日本旅行・アメリカンエキスプレス（2015.12）,Ａｍｅｒｉｃａｎ　Ｅｘｐｒｅｓｓ　Ｇｌｏｂａｌ　Ｂｕｓｉｎｅｓｓ　Ｔｒａｖｅｌ　Ｎｉｐｐｏｎ　Ｔｒａｖｅｌ　Ａｇｅｎｃｙ,130-0012,東京都墨田区太平４－３－８　ＳＤビル６階,03-5819-1500,https://www.gbtnta.com/jpn/,,出張事務管理業務全般を一括代行するビジネストラベルマネジメント事業,,,,,200104,215,35.7005586,139.8181441
10992840,222295,航空,未上場,ニュージーランドコウクウニッポンシシャ,ニュージーランド航空（日本支社）,,Ａｉｒ　Ｎｅｗ　Ｚｅａｌａｎｄ　Ｌｔｄ．，　Ｊａｐａｎ　Ｂｒａｎｃｈ,100-0011,東京都千代田区内幸町１－１－１　帝国ホテルタワー１６階,0570-015-424,https://www.airnewzealand.jp/,,航空旅客事業,,,,,196705,－,35.6719343,139.7589986
10992850,222297,その他卸売,未上場,キョサンジャパン,巨山ジャパン（株）,,Ｇｅｏｓａｎ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,334-0011,埼玉県川口市三ツ和２－９－２０,048-229-2841,http://www.geosan.jp/,,自動車用品，韓流商品（Ｋ－ＰＯＰ，食品），化粧品，酒類，生活用品等の輸入販売,,,,,199708,30,35.8254473,139.7445858
10397917,222300,その他卸売,未上場,クムホタイヤジャパン,クムホタイヤジャパン（株）,錦湖タイヤジャパン（株）（2009.12）,Ｋｕｍｈｏ　Ｔｉｒｅ　Ｊａｐａｎ，　Ｉｎｃ．,104-0031,東京都中央区京橋３－１２－７　京橋山本ビル２階,03-3535-0880,https://www.kumhotire.co.jp/,,タイヤ，チューブの輸入販売,,,,,197711,40,35.6745293,139.7717375
10992870,222301,鉄鋼・金属卸売,未上場,ディーケーシージャパン,（株）ＤＫＣジャパン,（株）ディーケーシージャパン（2017.11）,ＤＫＣ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,107-0052,東京都港区赤坂３－２－２　日総第２４ビル１０階,03-3568-2423,http://www.dkcsteel.com/main/main.html,,特殊鋼およびステンレス鋼製品の販売,,,,,200304,48,35.6762918,139.7372196
10992880,222303,他サービス,未上場,ダイゴ,（株）大悟,,Ｄａｉｇｏ　Ｃｏ．，　Ｌｔｄ．,169-0075,東京都新宿区高田馬場４－２８－１９　高田馬場トーシンビル５階,03-3360-7998,https://www.dai-go.co.jp/,,企画，ＩＴ，出版デザイン，進学サポート，在日留学生支援,,,,,199804,10,35.7120558,139.6991845
10992890,222304,輸送用機器卸売,未上場,ダイリンジドウシャコウギョウトウキョウジムショ,大林自動車工業（株）（東京事務所）,,Ｄａｅｌｉｍ　Ｍｏｔｏｒ　Ｃｏ．，　Ｌｔｄ．，　Ｔｏｋｙｏ　Ｏｆｆｉｃｅ,206-0823,東京都稲城市平尾３－７－５　５７号棟１１０号室,042-401-3257,https://www.dnamotors.co.kr/kor/motorcycle/main.do,,オートバイ，オートバイ用各種部品，自動車部品の生産，輸出入販売,,,,,198003,－,35.607841,139.4908974
10992930,222311,鉄鋼・金属卸売,未上場,ラボジャパン,（株）羅寶ジャパン,,Ｌａｂｏ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,541-0048,大阪府大阪市中央区瓦町１－７－２　ＴＴＮビル１０階,06-6209-8899,http://www.labojapan.jp/,,鉄製品の輸出入販売,,,,,200108,95,34.6857042,135.5067451
10989560,222312,食料品卸売,未上場,バカルディジャパン,バカルディジャパン（株）,イー・エス・ジャパン（株）（2008.7）,ＢＡＣＡＲＤＩ　ＪＡＰＡＮ　ＬＩＭＩＴＥＤ,150-0011,東京都渋谷区東３－１３－１１　Ａ－ＰＬＡＣＥ恵比寿東ビル２階,03-5843-0669,https://www.bacardijapan.jp/,,洋酒の輸入，マーケティング，販売,,,,,199512,90,35.6505646,139.7100025
10992970,222318,鉄鋼・金属卸売,未上場,セアジャパン,（株）世亜ジャパン,,ＳｅＡＨ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,105-0003,東京都港区西新橋２－６－１　小川ビル５階,03-3501-1347,http://www.seahsteel.co.kr/,,鋼管・ステンレスパイプ・熔接棒・ステンレスワイヤ等の販売，丸棒・ＧＩコイル・スクラップの輸出入,,,,,199502,30,35.6671082,139.753269
10992980,222319,他小売,未上場,シンセカイトウキョウジムショ,（株）新世界（東京事務所）,Ｅ－ＭＡＲＴ（日本事務所）（2018.1）,Ｓｈｉｎｓｅｇａｅ　Ｃｏ．，　Ｌｔｄ．，　Ｔｏｋｙｏ　Ｏｆｆｉｃｅ,105-0001,東京都港区虎ノ門１－１６－６　虎ノ門ラポート４階,03-3507-0972,https://www.shinsegae.com/,,消費財全般の輸出入,,,,,198803,－,35.66843650000001,139.7492939
10992990,222320,総合卸売,未上場,スリージーケアー,（株）３Ｇ　ＣＡＲＥ,,３Ｇ　Ｃａｒｅ　Ｃｏ．，　Ｌｔｄ．,332-0017,埼玉県川口市栄町３－１０－３　みどりビルディング４階,048-250-1172,https://www.3gcare.co.jp/,,ナッツ・健康食品・雑貨他の輸入卸売および小売,,,,,200401,50,35.803642,139.7191618
10993000,222322,その他卸売,未上場,エーピーエムジャパン,ＡＰＭジャパン（株）,,ＡＰＭ　Ｊａｐａｎ　Ｉｎｃ．,110-0005,東京都台東区上野５－１５－１４　ミヤギビル７階,03-3832-4531,http://www.apmjapan.co.jp/,,粘着テープの製造・販売,,,,,200012,10,35.70545500000001,139.7756915
10993010,222324,化学卸売,未上場,エスケーシーニッポンシテン,ＳＫＣ（株）（日本支店）,,ＳＫＣ　Ｃｏ．，　Ｌｔｄ．，　Ｊａｐａｎ　Ｂｒａｎｃｈ　Ｏｆｆｉｃｅ,105-0003,東京都港区西新橋２－７－４　ＣＪビル８階,03-3591-6325,http://www.skc.co.kr/eng/main/index.do,,ＰＥＴフィルム・精密化学品の販売,,,,,200308,－,35.6667547,139.7538221
10993040,222328,情報・システム・ソフト,未上場,コーレル,コーレル（株）,,Ｃｏｒｅｌ　Ｊａｐａｎ，　Ｌｔｄ．,108-0075,東京都港区港南２－１６－５　ＮＢＦ品川タワー６階,－,https://www.corel.com/jp/,,ソフトウェアの開発・販売・保守，企業へのソフトウェアライセンス販売，バンドル版製品（ＰＣ・周辺機器付属のコーレル製品）ユーザー向けサポート,Ｃｏｒｅｌ　Ｃｏｒｐ．（加）,ＳＢ　Ｃ＆Ｓ，ソースネクスト，ウチダスペクトラム，ワコム，富士通クライアントコンピューティングなど,ＣｏｒｅｌＤＲＡＷ，Ｐａｉｎｔｅｒ，ＰａｉｎｔＳｈｏｐ　Ｐｒｏ，ＷｉｎＺｉｐ，ＷｏｒｄＰｅｒｆｅｃｔ，Ｐａｒａｌｌｅｌｓなど,三井住友,200412,475,35.6260803,139.7406938
10999360,222333,総合卸売,未上場,ゼロテン,（株）ゼロテン,,Ｚｅｒｏｔｅｎ　Ｃｏ．，　Ｌｔｄ．,104-0061,東京都中央区銀座１－２３－４　東海ビル３階,03-5524-1220,,,販促用品・検査キット・健康食品・通信機器・電子機器の販売・コンサルタントおよび総合貿易,,,,,199810,10,35.671967,139.7715877
10993080,222338,他小売,未上場,カンコクヒロバ,（株）韓国広場,,ＫＡＮＧＫＯＫＵ　ＨＩＲＯＢＡ　ＣＯ．，Ｌｔｄ．,169-0072,東京都新宿区大久保１－１２－１　第２韓国広場ビル,03-3232-5400,http://www.ehiroba.jp/,［東京卸センター］　東京都足立区保木間２－３１－１０　［大阪卸センター］　大阪市西成区北開２－４－７　［スーパーマーケット韓国広場］　東京都新宿区歌舞伎町２－３１－１１　［韓国スーパーマーケットひろば］　大阪市中央区島之内１－２２－２２,韓国食品の小売・卸売・貿易，韓国化粧品の輸入・製造・販売,,,,,199603,50,35.6984815,139.7036423
10993120,222346,海運,未上場,ナンセイカイウンジャパン,南星海運ジャパン（株）,ナビックス南星（株）（2007.4）,Ｎａｍｓｕｎｇ　Ｓｈｉｐｐｉｎｇ　Ｊａｐａｎ，　Ｌｔｄ．,101-0044,東京都千代田区鍛冶町２－９－１２　神田徳力ビル１階,03-5843-6100,http://www.namsung.co.jp/,,海運業,,,,,199810,50,35.6930659,139.7724763
10993130,222348,海運,未上場,ユーコーカーキャリアーズニホンシテン,ユーコー・カーキャリアーズ（株）（日本支店）,,ＥＵＫＯＲ　Ｃａｒ　Ｃａｒｒｉｅｒｓ　Ｉｎｃ．，　Ｊａｐａｎ　Ｏｆｆｉｃｅ,101-0051,東京都千代田区神田神保町１－１０５　神保町三井ビルディング３階,03-6778-1700,https://www.eukor.com/,,自動車・建機の海上運送業,,,,,200304,－,35.6942485,139.7605759
10993150,222350,海運,未上場,シノコーセイホン,（株）シノコー成本,,Ｓｉｎｏｋｏｒ　Ｓｅｉｈｏｎ　Ｃｏ．，　Ｌｔｄ．,103-0027,東京都中央区日本橋２－１３－１０　日本橋サンライズビル２階,03-6281-8940,http://seihon.sinokor.co.kr/,,海運業,,,,,200502,30,35.6804882,139.7755517
10993180,222359,ホテル,未上場,ホテルロッテトウキョウジムショ,（株）ホテルロッテ（東京事務所）,,Ｈｏｔｅｌ　Ｌｏｔｔｅ　Ｃｏ．，　Ｌｔｄ．，　Ｔｏｋｙｏ　Ｏｆｆｉｃｅ,101-0042,東京都千代田区神田東松下町１８　高正ビル３階,03-3255-2571,https://www.lottehotel.com,,ホテル業,,,,,197901,－,35.6941068,139.7741338
10993190,222361,機械卸売,未上場,フリスタンポンプジャパン,フリスタン・ポンプ・ジャパン（株）,,Ｆｒｉｓｔａｍ　Ｐｕｍｐｓ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,132-0025,東京都江戸川区松江５－１１－７,03-5661-8702,http://www.fristam.co.jp/,,サニタリーポンプの販売,,,,,200404,10,35.6897746,139.8693085
10993210,222364,精密機器卸売,未上場,ライカカメラジャパン,ライカカメラジャパン（株）,,Ｌｅｉｃａ　Ｃａｍｅｒａ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,100-0006,東京都千代田区有楽町１－７－１,03-5221-9501,https://jp.leica-camera.com/,［ライカ銀座店］　東京都中央区銀座６－４－１ＴＥＬ０３－６２１５－７０７０　［ライカ京都店］　京都市東区祇園町南側５７０－１２０ＴＥＬ０７５－５３２－０３２０,ライカ製品の輸入販売，ライカブランドの商標権行使に関する業務,,,,,200503,200,35.6743728,139.7614124
10999380,222365,他サービス,未上場,ロイドレジスターグループリミテッドニホントウカツホンブ,ＬＬＯＹＤ’Ｓ　ＲＥＧＩＳＴＥＲ　ＧＲＯＵＰ　ＬＩＭＩＴＥＤ（日本統括本部）,ロイドレジスターアジア（2008.7）,Ｌｌｏｙｄ’ｓ　Ｒｅｇｉｓｔｅｒ　Ｇｒｏｕｐ　Ｌｔｄ．，　Ｊａｐａｎ　Ｍａｎａｇｅｍｅｎｔ　Ｏｆｆｉｃｅ,220-6010,神奈川県横浜市西区みなとみらい２－３－１　クイーンズタワーＡ１０階,045-682-5250,https://www.lrs.or.jp/,,船級格付け検査,,,,,188500,－,35.4557834,139.6330448
10789600,222369,他サービス,未上場,ユーラーヘルメスジャパンサービス,ユーラーヘルメス・ジャパン・サービス（株）,ユーラー・ヘルメス・クレジット・サービセズ・ジャパン（株）（2012.3）,Ｅｕｌｅｒ　Ｈｅｒｍｅｓ　Ｊａｐａｎ　Ｓｅｒｖｉｃｅｓ　Ｌｔｄ．,102-0094,東京都千代田区紀尾井町４－１　ニューオータニ・ガーデンコート１０階,03-3238-2560,,,企業審査,,,,,200008,140,35.6794644,139.735674
10993250,222370,輸送機器,未上場,カウテックスジャパン,カウテックスジャパン（株）,カウテックス　テキストロン　キーレックス（株）（2005.8）,Ｋａｕｔｅｘ　Ｊａｐａｎ　Ｃｏｒｐ．,736-0084,広島県広島市安芸区矢野新町１－３－５０,082-820-1831,https://www.kautex.com/de/,［支社］　横浜　［工場］　本社,プラスチック燃料タンクの製造,,,,,200107,"1,000",34.3534232,132.5236008
10993260,222371,食料品卸売,未上場,グラシオアイスクリームジャパン,グラシオアイスクリームジャパン（株）,,Ｇｌａｃｉｏ　Ｉｃｅ　Ｃｒｅａｍ　Ｊａｐａｎ　Ｋ．Ｋ．,160-0022,東京都新宿区新宿１－１５－１２　千寿ビル４階,03-5367-6234,http://www.glacio.co.jp/,,アイスクリームの販売,,,,,200104,15,35.6900508,139.710584
10993270,222372,専門店,未上場,ルクルーゼジャポン,ル・クルーゼジャポン（株）,,Ｌｅ　Ｃｒｅｕｓｅｔ　Ｊａｐｏｎ　Ｋ．Ｋ．,106-0041,東京都港区麻布台２－２－９　ル・クルーゼ,03-3585-0197,https://www.lecreuset.co.jp/,,フランス製高級鋳物ホーロー鍋等キッチンウェアの輸入販売,,,,,199107,20,35.6585269,139.7424571
10993300,222378,その他卸売,未上場,シックジャパン,シック・ジャパン（株）,,Ｓｃｈｉｃｋ　Ｊａｐａｎ　Ｋ．Ｋ．,141-8671,東京都品川区上大崎２－２４－９　ＩＫビル,03-5487-6801,https://schick.jp/,,シェービング関連製品（ヒゲソリ，シェーブフォーム）の輸入・製造・販売,Ｓｃｈｉｃｋ　Ａｓｉａ　Ｌｔｄ．,国内各小売・卸売法人,ハイドロ，クアトロ４，プロテクター，ハイドロシルク，クアトロ４フォーウーマン，イントゥイション，シェーブガード，エクストリーム，極（ＫＩＷＡＭＩ）,三菱ＵＦＪ,200304,310,35.6354246,139.7139442
10993320,224067,電気機器,未上場,レノボジャパン,レノボ・ジャパン合同会社,レノボ・ジャパン（株）（2020.3）,Ｌｅｎｏｖｏ　Ｊａｐａｎ　Ｇ．Ｋ．,101-0021,東京都千代田区外神田４－１４－１　秋葉原ＵＤＸ,0120-030-984,https://www.lenovo.com/jp/ja/,［事業所］　名古屋，大阪，福岡　［研究所］　横浜,パーソナル・コンピュータ等の研究・開発・製造・販売など,,,ＴＨＩＮＫＰＡＤ，ＬＥＮＯＶＯ，ＩＤＥＡＰＡＤ，ＹＯＧＡ,,200504,100,35.70069429999999,139.7726237
11123580,224068,情報・システム・ソフト,未上場,アマデウスジャパン,（株）アマデウス・ジャパン,,Ａｍａｄｅｕｓ　Ｊａｐａｎ　Ｋ．Ｋ．,103-6116,東京都中央区日本橋２－５－１,03-4560-3700,https://amadeus.com/ja/,［支店］　大阪，名古屋,旅行業者のためのコンピュータ・システムの開発，販売，設置，保守サービスおよびマーケティング他,,,,,200409,360,35.6814721,139.7738269
11177420,224070,コンサルティング,未上場,サヴィルズジャパン,サヴィルズ・ジャパン（株）,,Ｓａｖｉｌｌｓ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,100-0006,東京都千代田区有楽町２－７－１　有楽町イトシア１５階,03-6777-5100,https://www.savills.co.jp/,,不動産に関するコンサルティング業務，不動産管理・運用業務，不動産売買・賃貸の仲介業務，不動産鑑定評価，リサーチおよびコンサルティング,,,,,200408,50,35.6740999,139.7635067
11105800,224072,情報・システム・ソフト,未上場,ヴイエムウェア,ＶＭｗａｒｅ（株）,,ＶＭｗａｒｅ，　Ｋ．Ｋ．,108-0023,東京都港区芝浦３－１－１　田町ステーションタワーＮ１８階,03-4334-5600,https://www.vmware.com/jp/,［オフィス］　西日本（大阪）,日本におけるＶＭｗａｒｅ製品の販売支援，技術サポートならびに保守業務,,,,,200305,100,35.6447514,139.7493165
10993330,224076,情報・システム・ソフト,未上場,カスペルスキーラブズジャパン,（株）ＫａｓｐｅｒｓｋｙＬａｂｓＪａｐａｎ,,Ｋａｓｐｅｒｓｋｙ　Ｌａｂｓ　Ｊａｐａｎ，　（Ｋ．Ｋ．）,101-0021,東京都千代田区外神田３－１２－８　住友不動産秋葉原ビル７階,03-3526-8520,https://www.kaspersky.co.jp/,,セキュリティソリューションの開発および販売,,,,,200402,10,35.7000291,139.7708788
10993340,224078,その他卸売,未上場,セブプロフェッショナル,（株）ＳＥＢ　Ｐｒｏｆｅｓｓｉｏｎａｌ,ＷＭＦ（株）（2019.5）,ＳＥＢ　Ｐｒｏｆｅｓｓｉｏｎａｌ　Ｃｏ．，　Ｌｔｄ．,104-0045,東京都中央区築地５－６－１０　浜離宮パークサイドプレス１３階,03-3541-1941,https://www.wmf-japan.co.jp/,,独ＷＭＦ社業務用コーヒーマシンの販売およびメンテナンス,,,,,196207,50,35.6623322,139.7656073
10993360,224088,情報・システム・ソフト,未上場,ニホンプルーフポイント,日本プルーフポイント（株）,,Ｐｒｏｏｆｐｏｉｎｔ　Ｊａｐａｎ　Ｋ．Ｋ．,105-6034,東京都港区虎ノ門４－３－１　城山トラストタワー３４階,03-6402-5041,https://www.proofpoint.com/jp/,,コンピューターメッセージセキュリティ製品の販売・サポート,,,,,200503,10,35.6646397,139.7430889
10993370,224089,他小売,未上場,サムソナイトジャパン,サムソナイト・ジャパン（株）,,Ｓａｍｓｏｎｉｔｅ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,150-0011,東京都渋谷区東３－１６－３　エフ・ニッセイ恵比寿ビル５階,03-6418-0848,https://www.samsonite.co.jp/,,スーツケース，かばん，バッグ等の輸入・製造・販売,サムソナイト・アジアリミテッド,,Ｓａｍｓｏｎｉｔｅ，Ｓａｍｓｏｎｉｔｅ　Ｂｌａｃｋ　Ｌａｂｅｌ，Ｓａｍｓｏｎｉｔｅ　Ｒｅｄ，ｈａｒｔｍａｎｎ（ハートマン），Ｓａｍｓｏｎｉｔｅ　ＳＰＯＲＴＬＡＢ（サムソナイト　スポーツラボ），Ｄｅｕｘ　Ｍｏｎｃｘ（デュモンクス）,みずほ,200402,80,35.6495783,139.7102049
10993390,224091,精密機器卸売,未上場,リマージュジャパン,リマージュジャパン（株）,,Ｒｉｍａｇｅ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,111-0051,東京都台東区蔵前３－２－２　東信蔵前ビル９階,03-6452-8780,https://www.rimage.com/japan/,,ＣＤ・ＤＶＤ全自動生産装置および関連する消耗品の輸出入・売買,,,,,200505,25,35.7034775,139.7903569
10993410,224100,他金融,未上場,サングループジャパンシンタク,Ｓａｎｎｅ　Ｇｒｏｕｐ　Ｊａｐａｎ信託（株）,ドイチェ信託（株）（2020.10）,Ｓａｎｎｅ　Ｇｒｏｕｐ　Ｊａｐａｎ　Ｔｒｕｓｔ　Ｃｏ．,106-0032,東京都港区六本木７－７－７　トライセブン六本木８階,03-6629-3750,https://www.sannegroup.com/,,信託受託およびその関連業務,,,,,200506,350,35.6651445,139.7292387
10993420,224103,情報・システム・ソフト,未上場,ヴェロソフトウェア,ヴェロソフトウェア（株）,ヴェロ・ジャパン（2016.12）,ＶＥＲＯ　Ｓｏｆｔｗａｒｅ　ＫＫ,101-0054,東京都千代田区神田錦町２－２－１　ＫＡＮＤＡ　ＳＱＵＡＲＥ１６階,03-6275-0871,https://www.hexagonmi.com/,,ＶＩＳＩ，ＷｏｒｋＮＣ，Ｅｄｇｅｃａｍ，Ｓｕｒｆｃａｍ等金型製造のトータルソリューションの提供,,,,,200304,90,35.6931252,139.7632042
11031480,224116,コンサルティング,未上場,エデルマンジャパン,Ｅｄｅｌｍａｎ　Ｊａｐａｎ（株）,,Ｅｄｅｌｍａｎ　Ｊａｐａｎ　Ｋ．Ｋ．,106-6010,東京都港区六本木１－６－１　泉ガーデンタワー１０階,－,https://www.edelman.jp/,,コーポレート，テクノロジー，ヘルスケア，デジタル，コンシューマー，コミュニケーショントレーニングの分野における包括的ＰＲコンサルティングサービスの提供,,,,,200502,10,35.664573,139.7395626
10052819,224122,機械,未上場,フジクウキ,不二空機（株）,,ＦＵＪＩ　ＩＮＤＵＳＴＲＩＡＬ　ＴＥＣＨＮＩＱＵＥ　ＣＯ．，　ＬＴＤ．,537-0003,大阪府大阪市東成区神路２－１－１４,06-6972-2331,https://www.fujitools.jp/,,空気動工具の製造・販売,,,,,194306,300,34.6762297,135.5542084
11160180,224125,情報・システム・ソフト,未上場,エフピーティージャパンホールディングス,ＦＰＴジャパンホールディングス（株）,ＦＰＴジャパン（株）（2018.9）,ＦＰＴ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇｓ　Ｃｏ．，　Ｌｔｄ．,105-0011,東京都港区芝公園１－７－６　ＫＤＸ浜松町プレイス６階,03-6634-6868,https://www.fpt-software.jp/,,ソフトウェア開発，システムインテグレーション，システム開発・保守・運用・コンサルティング，ブリッジＳＥ育成，総合人材派遣，海外研修・海外事業促進,,,,,200511,300,35.6579448,139.7523917
10993440,224126,人材派遣・業務請負,未上場,マイケルペイジインターナショナルジャパン,マイケル・ペイジ・インターナショナル・ジャパン（株）,,Ｍｉｃｈａｅｌ　Ｐａｇｅ　Ｉｎｔｅｒｎａｔｉｏｎａｌ　Ｊａｐａｎ　Ｋ．Ｋ．,105-0001,東京都港区虎ノ門４－３－１３　ヒューリック神谷町ビル６階,03-5733-7166,https://www.michaelpage.co.jp/,,有料職業紹介事業，一般労働者派遣事業,,,,,200106,28,35.6637327,139.7440469
10998040,224128,海運,未上場,エスアイティーシージャパン,ＳＩＴＣ　ＪＡＰＡＮ（株）,海豊国際航運日本（株）（2015.12）,ＳＩＴＣ　ＪＡＰＡＮ　Ｃｏ．，　Ｌｔｄ．,104-0031,東京都中央区京橋２－２－１　京橋エドグラン１６階,03-6262-7778,http://www.sitc.co.jp/,,船舶代理店業，船舶の出入港・海上運送・海陸空複合運送等の代理・代行業,,,,,199512,10,35.6773686,139.7694908
